seq,rtt_ms,oneway_est_ms
8978,60.24,30.12
8979,60.69,30.35
8980,54.51,27.25
8981,53.82,26.91
8982,74.41,37.21
8983,63.81,31.90
8984,78.64,39.32
8985,57.47,28.74
8986,60.99,30.49
8987,61.01,30.51
8988,56.77,28.39
8989,64.37,32.19
8990,50.52,25.26
8991,68.42,34.21
8992,63.91,31.96
8993,66.27,33.13
8994,67.14,33.57
8995,72.09,36.04
8996,56.59,28.30
8997,52.06,26.03
8998,59.21,29.61
8999,61.01,30.51
9000,65.46,32.73
9001,65.73,32.87
9002,62.35,31.18
9003,65.69,32.85
9004,67.72,33.86
9005,62.47,31.24
9006,58.05,29.03
9007,58.29,29.14
9008,60.98,30.49
9009,53.51,26.75
9010,69.89,34.94
9011,65.40,32.70
9012,65.91,32.96
9013,67.76,33.88
9014,59.89,29.95
9015,60.63,30.32
9016,59.24,29.62
9017,58.80,29.40
9018,65.35,32.68
9019,58.80,29.40
9020,68.08,34.04
9021,63.37,31.69
9022,63.40,31.70
9023,64.45,32.22
9024,64.15,32.08
9025,63.81,31.90
9026,54.84,27.42
9027,60.16,30.08
9028,57.07,28.54
9029,66.99,33.50
9030,66.67,33.33
9031,62.22,31.11
9032,67.76,33.88
9033,61.58,30.79
9034,68.42,34.21
9035,59.07,29.54
9036,62.59,31.30
9037,51.66,25.83
9038,69.67,34.83
9039,63.65,31.82
9040,67.35,33.67
9041,64.53,32.27
9042,63.16,31.58
9043,66.07,33.04
9044,57.83,28.91
9045,58.87,29.43
9046,58.60,29.30
9047,57.15,28.58
9048,68.59,34.30
9049,63.73,31.87
9050,66.88,33.44
9051,63.03,31.51
9052,64.60,32.30
9053,60.05,30.02
9054,59.76,29.88
9055,60.68,30.34
9056,54.73,27.36
9057,68.90,34.45
9058,63.46,31.73
9059,73.45,36.72
9060,59.30,29.65
9061,62.47,31.24
9062,63.12,31.56
9063,60.99,30.49
9064,58.73,29.37
9065,52.86,26.43
9066,53.53,26.76
9067,78.16,39.08
9068,61.24,30.62
9069,66.47,33.23
9070,65.03,32.51
9071,63.12,31.56
9072,58.64,29.32
9073,59.58,29.79
9074,60.38,30.19
9075,63.80,31.90
9076,106.69,53.35
9077,12.21,6.11
9078,5.15,2.57
9079,6.49,3.25
9080,14.73,7.36
9081,8.73,4.37
9082,6.45,3.23
9083,7.47,3.73
9084,9.44,4.72
9085,7.17,3.59
9086,7.83,3.92
9087,7.00,3.50
9088,6.28,3.14
9089,8.96,4.48
9090,9.35,4.68
9091,9.01,4.50
9092,10.39,5.20
9093,10.01,5.01
9094,43.15,21.57
9095,21.11,10.55
9096,9.37,4.69
9097,12.49,6.24
9098,46.31,23.15
9099,7.67,3.83
9100,25.22,12.61
9101,11.57,5.79
9102,9.44,4.72
9103,13.80,6.90
9104,7.34,3.67
9105,11.13,5.57
9106,16.35,8.17
9107,7.11,3.55
9108,25.57,12.78
9109,8.73,4.37
9110,13.29,6.65
9111,6.63,3.31
9112,9.49,4.75
9113,6.76,3.38
9114,18.49,9.25
9115,6.98,3.49
9116,5.68,2.84
9117,7.71,3.86
9118,11.79,5.89
9119,7.19,3.59
9120,11.49,5.74
9121,14.30,7.15
9122,7.09,3.54
9123,9.21,4.61
9124,7.23,3.61
9125,6.99,3.50
9126,12.13,6.06
9127,7.48,3.74
9128,11.43,5.71
9129,9.40,4.70
9130,8.92,4.46
9131,18.12,9.06
9132,7.50,3.75
9133,13.64,6.82
9134,10.55,5.28
9135,7.51,3.76
9136,13.05,6.52
9137,8.51,4.26
9138,11.31,5.65
9139,14.51,7.25
9140,11.00,5.50
9141,7.91,3.96
9142,17.23,8.62
9143,7.73,3.87
9144,15.36,7.68
9145,10.00,5.00
9146,10.48,5.24
9147,7.03,3.51
9148,13.12,6.56
9149,7.42,3.71
9150,6.87,3.44
9151,6.41,3.20
9152,10.76,5.38
9153,6.21,3.11
9154,7.27,3.64
9155,12.62,6.31
9156,19.82,9.91
9157,12.56,6.28
9158,8.06,4.03
9159,10.69,5.34
9160,11.23,5.62
9161,17.99,8.99
9162,7.55,3.77
9163,9.99,4.99
9164,9.37,4.68
9165,11.72,5.86
9166,15.82,7.91
9167,7.60,3.80
9168,11.45,5.73
9169,6.57,3.28
9170,11.22,5.61
9171,8.51,4.25
9172,10.10,5.05
9173,12.41,6.20
9174,7.27,3.63
9175,11.04,5.52
9176,12.63,6.31
9177,12.53,6.27
9178,8.61,4.31
9179,7.09,3.54
9180,7.71,3.86
9181,17.06,8.53
9182,12.92,6.46
9183,12.43,6.22
9184,10.62,5.31
9185,12.23,6.11
9186,17.89,8.94
9187,25.43,12.72
9188,7.87,3.93
9189,17.04,8.52
9190,9.87,4.94
9191,7.42,3.71
9192,10.75,5.37
9193,12.83,6.42
9194,9.33,4.67
9195,9.71,4.85
9196,12.01,6.00
9197,10.70,5.35
9198,9.05,4.53
9199,8.38,4.19
9200,12.99,6.49
9201,12.16,6.08
9202,31.40,15.70
9203,9.33,4.66
9204,9.06,4.53
9205,7.24,3.62
9206,35.21,17.61
9207,79.41,39.71
9208,58.48,29.24
9209,59.89,29.95
9210,64.19,32.10
9211,68.87,34.43
9212,59.95,29.97
9213,66.01,33.00
9214,64.27,32.14
9215,63.98,31.99
9216,63.13,31.57
9217,55.64,27.82
9218,71.95,35.97
9219,59.86,29.93
9220,63.38,31.69
9221,64.34,32.17
9222,69.49,34.74
9223,61.19,30.60
9224,64.03,32.01
9225,63.00,31.50
9226,59.04,29.52
9227,54.85,27.42
9228,54.07,27.04
9229,73.86,36.93
9230,66.11,33.06
9231,62.55,31.27
9232,72.21,36.11
9233,58.15,29.07
9234,65.03,32.51
9235,56.74,28.37
9236,59.13,29.56
9237,52.23,26.12
9238,71.18,35.59
9239,64.93,32.47
9240,63.34,31.67
9241,67.70,33.85
9242,60.85,30.42
9243,66.15,33.07
9244,60.00,30.00
9245,59.29,29.65
9246,55.77,27.89
9247,54.32,27.16
9248,73.78,36.89
9249,65.84,32.92
9250,174.94,87.47
9251,70.11,35.05
9252,164.54,82.27
9253,65.76,32.88
9254,54.54,27.27
9255,54.54,27.27
9256,73.95,36.97
9257,64.19,32.09
9258,63.34,31.67
9259,64.02,32.01
9260,65.78,32.89
9261,58.65,29.32
9262,60.27,30.13
9263,60.45,30.23
9264,61.08,30.54
9265,65.77,32.88
9266,63.18,31.59
9267,71.99,35.99
9268,61.44,30.72
9269,60.89,30.44
9270,67.50,33.75
9271,66.34,33.17
9272,47.24,23.62
9273,53.23,26.61
9274,76.14,38.07
9275,63.30,31.65
9276,66.03,33.02
9277,65.28,32.64
9278,62.81,31.41
9279,66.47,33.23
9280,61.50,30.75
9281,53.95,26.98
9282,55.51,27.76
9283,81.23,40.61
9284,56.02,28.01
9285,68.79,34.40
9286,63.94,31.97
9287,64.91,32.46
9288,60.33,30.17
9289,64.86,32.43
9290,53.58,26.79
9291,54.32,27.16
9292,54.71,27.35
9293,82.29,41.15
9294,62.67,31.33
9295,70.01,35.01
9296,59.11,29.56
9297,67.14,33.57
9298,58.87,29.44
9299,59.10,29.55
9300,60.91,30.45
9301,48.62,24.31
9302,75.02,37.51
9303,66.16,33.08
9304,64.32,32.16
9305,63.81,31.91
9306,63.85,31.92
9307,62.69,31.35
9308,56.47,28.23
9309,60.64,30.32
9310,53.18,26.59
9311,9.88,4.94
9312,6.87,3.43
9313,7.14,3.57
9314,7.39,3.70
9315,9.73,4.86
9316,5.17,2.58
9317,7.53,3.77
9318,8.17,4.09
9319,10.18,5.09
9320,5.69,2.84
9321,5.99,3.00
9322,13.25,6.63
9323,11.67,5.83
9324,11.35,5.68
9325,10.92,5.46
9326,5.80,2.90
9327,11.74,5.87
9328,5.70,2.85
9329,9.38,4.69
9330,34.38,17.19
9331,13.97,6.99
9332,5.77,2.89
9333,9.94,4.97
9334,5.71,2.86
9335,8.51,4.26
9336,14.92,7.46
9337,6.89,3.44
9338,10.23,5.11
9339,7.22,3.61
9340,7.87,3.94
9341,11.74,5.87
9342,5.60,2.80
9343,5.23,2.62
9344,24.28,12.14
9345,10.95,5.48
9346,6.76,3.38
9347,5.72,2.86
9348,8.91,4.45
9349,20.69,10.34
9350,10.69,5.34
9351,8.60,4.30
9352,6.34,3.17
9353,10.00,5.00
9354,6.62,3.31
9355,8.16,4.08
9356,6.62,3.31
9357,14.43,7.22
9358,7.71,3.85
9359,11.48,5.74
9360,14.07,7.04
9361,28.95,14.47
9362,6.52,3.26
9363,8.48,4.24
9364,11.75,5.88
9365,7.30,3.65
9366,5.73,2.87
9367,9.77,4.89
9368,7.74,3.87
9369,8.28,4.14
9370,10.72,5.36
9371,5.48,2.74
9372,8.97,4.48
9373,10.62,5.31
9374,12.11,6.05
9375,9.05,4.52
9376,7.45,3.72
9377,9.68,4.84
9378,4.99,2.50
9379,7.66,3.83
9380,7.15,3.58
9381,13.26,6.63
9382,11.33,5.66
9383,6.14,3.07
9384,9.11,4.55
9385,6.86,3.43
9386,10.10,5.05
9387,5.30,2.65
9388,7.94,3.97
9389,11.73,5.87
9390,7.90,3.95
9391,12.48,6.24
9392,10.44,5.22
9393,10.43,5.22
9394,14.09,7.04
9395,9.36,4.68
9396,6.00,3.00
9397,9.51,4.75
9398,7.20,3.60
9399,8.10,4.05
9400,6.30,3.15
9401,12.32,6.16
9402,5.56,2.78
9403,8.67,4.33
9404,5.70,2.85
9405,22.26,11.13
9406,7.71,3.86
9407,5.05,2.52
9408,5.93,2.96
9409,10.41,5.20
9410,5.56,2.78
9411,9.74,4.87
9412,7.13,3.57
9413,8.13,4.06
9414,7.44,3.72
9415,7.80,3.90
9416,20.50,10.25
9417,8.99,4.50
9418,14.51,7.26
9419,12.67,6.34
9420,8.19,4.10
9421,47.86,23.93
9422,5.36,2.68
9423,12.89,6.44
9424,13.07,6.53
9425,4.96,2.48
9426,11.78,5.89
9427,11.47,5.74
9428,5.97,2.98
9429,8.60,4.30
9430,12.22,6.11
9431,10.35,5.17
9432,7.66,3.83
9433,5.21,2.61
9434,5.74,2.87
9435,11.47,5.74
9436,13.34,6.67
9437,9.82,4.91
9438,8.03,4.01
9439,9.21,4.61
9440,9.71,4.85
9441,7.10,3.55
9442,8.74,4.37
9443,17.34,8.67
9444,5.76,2.88
9445,6.26,3.13
9446,8.37,4.19
9447,11.18,5.59
9448,11.65,5.82
9449,6.02,3.01
9450,9.66,4.83
9451,49.03,24.51
9452,6.41,3.21
9453,15.54,7.77
9454,9.59,4.80
9455,10.71,5.35
9456,8.42,4.21
9457,8.14,4.07
9458,14.23,7.11
9459,7.88,3.94
9460,8.11,4.05
9461,16.02,8.01
9462,10.59,5.30
9463,5.47,2.74
9464,5.78,2.89
9465,8.91,4.46
9466,15.65,7.83
9467,5.20,2.60
9468,9.29,4.64
9469,10.31,5.16
9470,5.19,2.59
9471,6.61,3.30
9472,6.34,3.17
9473,10.91,5.45
9474,7.63,3.82
9475,40.28,20.14
9476,5.25,2.63
9477,52.47,26.24
9478,65.52,32.76
9479,64.88,32.44
9480,59.92,29.96
9481,62.14,31.07
9482,59.43,29.72
9483,62.48,31.24
9484,63.88,31.94
9485,66.14,33.07
9486,74.30,37.15
9487,53.82,26.91
9488,65.50,32.75
9489,58.37,29.19
9490,63.58,31.79
9491,56.39,28.20
9492,58.45,29.22
9493,65.76,32.88
9494,65.83,32.91
9495,61.81,30.91
9496,67.55,33.78
9497,63.29,31.65
9498,57.61,28.81
9499,65.87,32.93
9500,63.98,31.99
9501,54.01,27.01
9502,50.68,25.34
9503,70.21,35.11
9504,67.94,33.97
9505,70.92,35.46
9506,56.18,28.09
9507,63.35,31.68
9508,60.06,30.03
9509,61.60,30.80
9510,61.59,30.79
9511,57.07,28.54
9512,52.09,26.04
9513,72.09,36.04
9514,64.21,32.11
9515,65.38,32.69
9516,68.75,34.38
9517,61.96,30.98
9518,70.39,35.19
9519,51.55,25.78
9520,58.69,29.34
9521,50.83,25.41
9522,78.06,39.03
9523,63.41,31.70
9524,63.40,31.70
9525,71.28,35.64
9526,69.83,34.91
9527,49.83,24.91
9528,62.03,31.01
9529,63.45,31.72
9530,47.12,23.56
9531,53.89,26.94
9532,75.37,37.69
9533,67.38,33.69
9534,68.27,34.13
9535,60.29,30.14
9536,62.97,31.49
9537,59.69,29.84
9538,59.76,29.88
9539,59.74,29.87
9540,53.88,26.94
9541,53.69,26.85
9542,79.85,39.92
9543,62.65,31.32
9544,64.16,32.08
9545,63.53,31.76
9546,65.53,32.76
9547,59.72,29.86
9548,57.14,28.57
9549,65.13,32.56
9550,49.39,24.70
9551,73.52,36.76
9552,62.66,31.33
9553,63.38,31.69
9554,67.11,33.55
9555,61.46,30.73
9556,59.96,29.98
9557,61.53,30.76
9558,58.93,29.46
9559,58.26,29.13
9560,51.90,25.95
9561,55.96,27.98
9562,78.46,39.23
9563,65.45,32.73
9564,72.52,36.26
9565,56.06,28.03
9566,64.09,32.04
9567,60.38,30.19
9568,62.62,31.31
9569,50.91,25.46
9570,55.82,27.91
9571,74.49,37.25
9572,62.73,31.36
9573,66.58,33.29
9574,63.39,31.69
9575,170.84,85.42
9576,74.25,37.13
9577,59.34,29.67
9578,68.27,34.14
9579,65.09,32.54
9580,64.93,32.47
9581,69.08,34.54
9582,61.75,30.88
9583,57.37,28.68
9584,60.85,30.42
9585,58.57,29.29
9586,56.77,28.38
9587,53.21,26.61
9588,74.95,37.48
9589,64.26,32.13
9590,67.91,33.96
9591,66.55,33.27
9592,61.26,30.63
9593,59.18,29.59
9594,66.43,33.22
9595,56.11,28.06
9596,52.75,26.38
9597,57.55,28.77
9598,81.57,40.79
9599,60.97,30.48
9600,65.90,32.95
9601,61.43,30.72
9602,60.29,30.14
9603,65.00,32.50
9604,54.02,27.01
9605,58.67,29.33
9606,53.90,26.95
9607,55.66,27.83
9608,79.58,39.79
9609,62.11,31.06
9610,69.51,34.76
9611,61.08,30.54
9612,64.98,32.49
9613,58.58,29.29
9614,61.12,30.56
9615,65.27,32.64
9616,61.21,30.61
9617,67.76,33.88
9618,65.94,32.97
9619,62.12,31.06
9620,65.03,32.52
9621,58.98,29.49
9622,65.20,32.60
9623,58.29,29.14
9624,52.50,26.25
9625,56.94,28.47
9626,70.38,35.19
9627,69.03,34.51
9628,61.46,30.73
9629,68.57,34.29
9630,63.13,31.56
9631,58.60,29.30
9632,60.97,30.48
9633,57.11,28.55
9634,153.94,76.97
9635,14.80,7.40
9636,14.29,7.14
9637,5.81,2.90
9638,11.28,5.64
9639,9.20,4.60
9640,13.28,6.64
9641,8.78,4.39
9642,5.30,2.65
9643,8.47,4.24
9644,11.21,5.60
9645,6.87,3.43
9646,6.97,3.49
9647,6.16,3.08
9648,7.04,3.52
9649,5.00,2.50
9650,7.05,3.53
9651,7.01,3.50
9652,9.54,4.77
9653,16.26,8.13
9654,8.18,4.09
9655,10.59,5.29
9656,10.49,5.24
9657,20.23,10.12
9658,9.14,4.57
9659,9.71,4.85
9660,9.07,4.54
9661,8.60,4.30
9662,5.31,2.65
9663,17.06,8.53
9664,9.08,4.54
9665,6.09,3.05
9666,11.10,5.55
9667,10.82,5.41
9668,16.17,8.09
9669,9.14,4.57
9670,11.44,5.72
9671,7.12,3.56
9672,11.31,5.65
9673,15.46,7.73
9674,9.06,4.53
9675,7.18,3.59
9676,8.84,4.42
9677,6.02,3.01
9678,5.65,2.83
9679,5.46,2.73
9680,13.49,6.75
9681,9.09,4.55
9682,5.77,2.89
9683,5.62,2.81
9684,10.95,5.48
9685,5.51,2.75
9686,7.06,3.53
9687,7.20,3.60
9688,9.68,4.84
9689,5.24,2.62
9690,5.72,2.86
9691,9.51,4.75
9692,10.83,5.42
9693,6.74,3.37
9694,6.85,3.42
9695,9.60,4.80
9696,11.64,5.82
9697,9.64,4.82
9698,5.75,2.87
9699,14.34,7.17
9700,5.78,2.89
9701,6.21,3.11
9702,7.47,3.74
9703,17.00,8.50
9704,7.75,3.88
9705,7.41,3.71
9706,14.84,7.42
9707,10.43,5.21
9708,9.02,4.51
9709,6.59,3.29
9710,7.02,3.51
9711,19.23,9.61
9712,7.51,3.75
9713,5.84,2.92
9714,5.67,2.83
9715,13.10,6.55
9716,7.88,3.94
9717,7.57,3.78
9718,9.97,4.98
9719,10.11,5.05
9720,11.13,5.57
9721,5.50,2.75
9722,5.60,2.80
9723,10.38,5.19
9724,12.81,6.41
9725,10.80,5.40
9726,5.45,2.72
9727,9.72,4.86
9728,6.83,3.41
9729,7.46,3.73
9730,6.51,3.26
9731,9.72,4.86
9732,5.26,2.63
9733,5.52,2.76
9734,11.90,5.95
9735,6.76,3.38
9736,5.66,2.83
9737,8.91,4.45
9738,11.57,5.79
9739,5.00,2.50
9740,8.71,4.36
9741,7.80,3.90
9742,9.42,4.71
9743,7.99,4.00
9744,13.43,6.72
9745,8.43,4.21
9746,6.67,3.34
9747,8.43,4.22
9748,8.41,4.21
9749,19.93,9.96
9750,9.57,4.79
9751,7.15,3.57
9752,6.97,3.48
9753,7.89,3.94
9754,9.71,4.86
9755,6.53,3.26
9756,9.73,4.86
9757,7.97,3.98
9758,8.20,4.10
9759,6.76,3.38
9760,8.22,4.11
9761,20.86,10.43
9762,9.88,4.94
9763,12.12,6.06
9764,5.50,2.75
9765,7.25,3.62
9766,7.41,3.71
9767,10.04,5.02
9768,9.18,4.59
9769,10.42,5.21
9770,9.20,4.60
9771,6.06,3.03
9772,5.85,2.93
9773,17.90,8.95
9774,10.89,5.44
9775,4.72,2.36
9776,12.17,6.09
9777,5.60,2.80
9778,10.43,5.22
9779,6.71,3.36
9780,6.31,3.16
9781,9.02,4.51
9782,24.52,12.26
9783,8.49,4.25
9784,7.85,3.93
9785,5.29,2.65
9786,33.25,16.63
9787,12.88,6.44
9788,5.05,2.52
9789,10.04,5.02
9790,14.00,7.00
9791,9.18,4.59
9792,5.52,2.76
9793,7.39,3.69
9794,6.48,3.24
9795,11.36,5.68
9796,9.09,4.54
9797,5.68,2.84
9798,7.53,3.77
9799,9.51,4.76
9800,14.06,7.03
9801,8.48,4.24
9802,12.73,6.36
9803,11.37,5.68
9804,10.62,5.31
9805,7.47,3.73
9806,8.88,4.44
9807,26.62,13.31
9808,6.44,3.22
9809,6.42,3.21
9810,8.88,4.44
9811,8.32,4.16
9812,7.25,3.62
9813,10.57,5.28
9814,5.53,2.77
9815,10.41,5.20
9816,5.21,2.60
9817,6.76,3.38
9818,8.20,4.10
9819,5.39,2.70
9820,5.39,2.69
9821,6.05,3.02
9822,10.25,5.12
9823,6.88,3.44
9824,6.91,3.45
9825,9.56,4.78
9826,10.12,5.06
9827,5.01,2.51
9828,7.31,3.66
9829,31.25,15.62
9830,11.54,5.77
9831,7.93,3.96
9832,9.02,4.51
9833,7.32,3.66
9834,9.02,4.51
9835,8.77,4.39
9836,5.42,2.71
9837,6.76,3.38
9838,11.66,5.83
9839,5.97,2.99
9840,5.10,2.55
9841,7.91,3.96
9842,11.65,5.82
9843,5.29,2.65
9844,8.08,4.04
9845,5.56,2.78
9846,5.64,2.82
9847,6.89,3.44
9848,8.43,4.21
9849,12.37,6.18
9850,5.50,2.75
9851,5.49,2.75
9852,6.18,3.09
9853,6.26,3.13
9854,5.19,2.60
9855,8.13,4.06
9856,10.99,5.50
9857,5.86,2.93
9858,6.73,3.37
9859,10.36,5.18
9860,11.04,5.52
9861,5.46,2.73
9862,12.12,6.06
9863,9.42,4.71
9864,12.36,6.18
9865,8.52,4.26
9866,7.32,3.66
9867,6.07,3.03
9868,9.64,4.82
9869,13.91,6.95
9870,218.23,109.12
9871,9.75,4.88
9872,6.66,3.33
9873,10.21,5.11
9874,5.71,2.85
9875,11.31,5.65
9876,8.85,4.42
9877,5.23,2.62
9878,5.35,2.67
9879,9.98,4.99
9880,12.63,6.31
9881,17.36,8.68
9882,5.44,2.72
9883,10.40,5.20
9884,7.06,3.53
9885,5.74,2.87
9886,7.34,3.67
9887,14.30,7.15
9888,5.61,2.81
9889,11.50,5.75
9890,11.75,5.87
9891,12.35,6.18
9892,5.22,2.61
9893,9.56,4.78
9894,5.72,2.86
9895,8.96,4.48
9896,6.74,3.37
9897,5.73,2.86
9898,10.86,5.43
9899,14.44,7.22
9900,30.51,15.26
9901,14.21,7.10
9902,6.98,3.49
9903,5.10,2.55
9904,10.72,5.36
9905,7.97,3.99
9906,5.59,2.80
9907,10.71,5.36
9908,10.73,5.37
9909,7.13,3.56
9910,10.16,5.08
9911,9.33,4.66
9912,9.95,4.98
9913,5.48,2.74
9914,5.65,2.83
9915,8.07,4.03
9916,11.17,5.59
9917,8.53,4.26
9918,5.94,2.97
9919,9.51,4.75
9920,9.21,4.61
9921,5.86,2.93
9922,12.54,6.27
9923,10.79,5.40
9924,6.31,3.16
9925,5.27,2.64
9926,11.24,5.62
9927,10.77,5.38
9928,7.47,3.73
9929,5.42,2.71
9930,9.37,4.68
9931,5.59,2.79
9932,8.35,4.17
9933,9.22,4.61
9934,7.02,3.51
9935,7.23,3.61
9936,5.50,2.75
9937,11.84,5.92
9938,9.34,4.67
9939,5.32,2.66
9940,9.40,4.70
9941,10.19,5.09
9942,6.43,3.22
9943,5.82,2.91
9944,8.47,4.23
9945,14.68,7.34
9946,10.60,5.30
9947,10.88,5.44
9948,6.23,3.12
9949,12.41,6.20
9950,5.30,2.65
9951,5.01,2.51
9952,5.72,2.86
9953,5.48,2.74
9954,6.30,3.15
9955,8.88,4.44
9956,8.86,4.43
9957,6.02,3.01
9958,5.56,2.78
9959,5.94,2.97
9960,6.74,3.37
9961,8.66,4.33
9962,6.56,3.28
9963,5.97,2.99
9964,13.11,6.55
9965,11.97,5.98
9966,10.07,5.03
9967,11.45,5.73
9968,12.12,6.06
9969,8.04,4.02
9970,9.37,4.69
9971,5.82,2.91
9972,4.97,2.49
9973,6.42,3.21
9974,7.89,3.95
9975,9.41,4.71
9976,13.47,6.73
9977,6.88,3.44
9978,11.62,5.81
9979,9.12,4.56
9980,9.27,4.64
9981,7.46,3.73
9982,6.58,3.29
9983,13.03,6.52
9984,5.12,2.56
9985,5.31,2.65
9986,5.16,2.58
9987,8.31,4.15
9988,5.45,2.73
9989,9.00,4.50
9990,5.03,2.51
9991,15.76,7.88
9992,7.70,3.85
9993,14.48,7.24
9994,11.38,5.69
9995,7.17,3.58
9996,7.63,3.82
9997,6.41,3.20
9998,6.16,3.08
9999,19.31,9.66
10000,11.35,5.68
10001,11.12,5.56
10002,54.06,27.03
10003,62.43,31.22
10004,61.19,30.59
10005,57.39,28.69
10006,64.80,32.40
10007,52.38,26.19
10008,71.64,35.82
10009,61.86,30.93
10010,63.64,31.82
10011,68.02,34.01
10012,60.54,30.27
10013,64.69,32.35
10014,55.52,27.76
10015,58.83,29.42
10016,62.70,31.35
10017,55.68,27.84
10018,70.14,35.07
10019,64.34,32.17
10020,63.48,31.74
10021,68.93,34.46
10022,62.55,31.28
10023,58.82,29.41
10024,60.39,30.20
10025,56.73,28.36
10026,58.16,29.08
10027,53.19,26.59
10028,77.43,38.72
10029,60.98,30.49
10030,67.15,33.57
10031,64.65,32.33
10032,62.85,31.43
10033,58.86,29.43
10034,66.22,33.11
10035,55.46,27.73
10036,53.80,26.90
10037,69.44,34.72
10038,64.75,32.37
10039,64.60,32.30
10040,71.14,35.57
10041,58.09,29.05
10042,60.41,30.20
10043,60.94,30.47
10044,61.30,30.65
10045,61.86,30.93
10046,59.61,29.80
10047,64.89,32.45
10048,67.18,33.59
10049,64.47,32.23
10050,65.58,32.79
10051,60.26,30.13
10052,65.03,32.52
10053,61.09,30.54
10054,60.22,30.11
10055,49.47,24.73
10056,52.07,26.03
10057,75.45,37.73
10058,63.71,31.85
10059,67.73,33.86
10060,65.45,32.73
10061,67.84,33.92
10062,56.44,28.22
10063,57.69,28.84
10064,62.61,31.31
10065,52.98,26.49
10066,69.32,34.66
10067,64.31,32.15
10068,65.91,32.96
10069,65.97,32.98
10070,61.97,30.98
10071,59.81,29.90
10072,61.18,30.59
10073,59.63,29.82
10074,68.89,34.45
10075,177.65,88.83
10076,67.74,33.87
10077,67.29,33.64
10078,58.87,29.44
10079,83.08,41.54
10080,52.32,26.16
10081,68.10,34.05
10082,65.13,32.56
10083,62.93,31.47
10084,68.93,34.46
10085,60.82,30.41
10086,61.02,30.51
10087,62.07,31.03
10088,56.41,28.20
10089,62.31,31.15
10090,62.03,31.02
10091,67.20,33.60
10092,61.72,30.86
10093,65.41,32.70
10094,67.18,33.59
10095,67.89,33.94
10096,54.93,27.46
10097,66.97,33.48
10098,53.01,26.50
10099,56.31,28.16
10100,79.24,39.62
10101,53.42,26.71
10102,64.85,32.43
10103,174.30,87.15
10104,68.19,34.10
10105,61.49,30.75
10106,8.58,4.29
10107,11.92,5.96
10108,53.11,26.56
10109,12.37,6.18
10110,11.48,5.74
10111,7.02,3.51
10112,15.85,7.92
10113,8.33,4.17
10114,5.00,2.50
10115,7.22,3.61
10116,10.81,5.40
10117,16.03,8.01
10118,17.85,8.93
10119,5.04,2.52
10120,6.47,3.23
10121,5.56,2.78
10122,11.33,5.66
10123,8.05,4.02
10124,5.68,2.84
10125,6.71,3.36
10126,11.58,5.79
10127,10.00,5.00
10128,7.20,3.60
10129,10.38,5.19
10130,7.51,3.75
10131,5.48,2.74
10132,5.70,2.85
10133,7.13,3.57
10134,9.96,4.98
10135,6.38,3.19
10136,8.36,4.18
10137,16.95,8.47
10138,19.64,9.82
10139,6.88,3.44
10140,14.93,7.46
10141,7.94,3.97
10142,8.56,4.28
10143,6.19,3.10
10144,7.35,3.67
10145,8.19,4.10
10146,10.12,5.06
10147,9.11,4.55
10148,13.64,6.82
10149,5.26,2.63
10150,5.95,2.98
10151,6.74,3.37
10152,6.25,3.13
10153,9.55,4.78
10154,16.41,8.21
10155,6.73,3.37
10156,5.66,2.83
10157,10.83,5.42
10158,9.25,4.62
10159,8.40,4.20
10160,11.24,5.62
10161,9.52,4.76
10162,10.88,5.44
10163,5.41,2.70
10164,7.18,3.59
10165,9.94,4.97
10166,6.85,3.42
10167,7.22,3.61
10168,5.20,2.60
10169,5.55,2.78
10170,5.48,2.74
10171,7.36,3.68
10172,8.90,4.45
10173,13.12,6.56
10174,5.28,2.64
10175,8.52,4.26
10176,10.24,5.12
10177,9.92,4.96
10178,6.06,3.03
10179,5.65,2.83
10180,20.86,10.43
10181,11.78,5.89
10182,8.53,4.26
10183,8.31,4.15
10184,8.33,4.17
10185,17.07,8.54
10186,9.48,4.74
10187,9.56,4.78
10188,9.42,4.71
10189,10.24,5.12
10190,5.98,2.99
10191,7.54,3.77
10192,18.33,9.17
10193,9.50,4.75
10194,6.36,3.18
10195,8.55,4.27
10196,11.74,5.87
10197,10.62,5.31
10198,8.83,4.41
10199,7.24,3.62
10200,5.97,2.98
10201,5.80,2.90
10202,8.27,4.14
10203,16.83,8.41
10204,5.07,2.53
10205,7.62,3.81
10206,78.56,39.28
10207,53.14,26.57
10208,55.86,27.93
10209,74.64,37.32
10210,64.86,32.43
10211,66.61,33.30
10212,62.42,31.21
10213,65.95,32.97
10214,59.68,29.84
10215,58.45,29.23
10216,61.82,30.91
10217,54.89,27.45
10218,70.73,35.37
10219,60.58,30.29
10220,70.21,35.10
10221,64.08,32.04
10222,73.03,36.51
10223,48.87,24.43
10224,59.33,29.66
10225,60.83,30.41
10226,57.22,28.61
10227,57.99,29.00
10228,67.04,33.52
10229,62.05,31.02
10230,67.73,33.87
10231,64.53,32.26
10232,61.79,30.89
10233,59.11,29.55
10234,62.19,31.10
10235,63.58,31.79
10236,54.45,27.23
10237,66.04,33.02
10238,63.48,31.74
10239,65.21,32.60
10240,64.44,32.22
10241,64.88,32.44
10242,65.73,32.86
10243,56.87,28.44
10244,59.54,29.77
10245,62.86,31.43
10246,51.57,25.78
10247,68.64,34.32
10248,64.34,32.17
